day	sum	infected	cured	deceased
2968	270047.997099	0.000224	237757.225923	32290.770952
2969	270047.997118	0.000223	237757.225940	32290.770955
2970	270047.997136	0.000221	237757.225957	32290.770957
2971	270047.997153	0.000220	237757.225974	32290.770959
2972	270047.997171	0.000219	237757.225991	32290.770961
2973	270047.997189	0.000218	237757.226008	32290.770964
2974	270047.997206	0.000216	237757.226024	32290.770966
2975	270047.997224	0.000215	237757.226041	32290.770968
2976	270047.997241	0.000214	237757.226057	32290.770970
2977	270047.997258	0.000212	237757.226074	32290.770973
2978	270047.997275	0.000211	237757.226090	32290.770975
2979	270047.997292	0.000210	237757.226106	32290.770977
2980	270047.997309	0.000208	237757.226122	32290.770979
2981	270047.997326	0.000207	237757.226138	32290.770981
2982	270047.997343	0.000205	237757.226154	32290.770983
2983	270047.997359	0.000204	237757.226170	32290.770985
2984	270047.997376	0.000203	237757.226185	32290.770988
2985	270047.997392	0.000201	237757.226201	32290.770990
2986	270047.997408	0.000200	237757.226217	32290.770992
2987	270047.997425	0.000199	237757.226232	32290.770994
2988	270047.997441	0.000197	237757.226247	32290.770996
2989	270047.997457	0.000196	237757.226263	32290.770998
2990	270047.997472	0.000194	237757.226278	32290.771000
2991	270047.997488	0.000193	237757.226293	32290.771002
2992	270047.997504	0.000192	237757.226308	32290.771004
2993	270047.997519	0.000190	237757.226323	32290.771006
2994	270047.997535	0.000189	237757.226338	32290.771008
2995	270047.997550	0.000188	237757.226352	32290.771010
2996	270047.997566	0.000187	237757.226367	32290.771012
2997	270047.997581	0.000185	237757.226381	32290.771014
2998	270047.997596	0.000184	237757.226396	32290.771016
2999	270047.997611	0.000183	237757.226410	32290.771018
3000	270047.997626	0.000182	237757.226424	32290.771020
3001	270047.997640	0.000181	237757.226438	32290.771022
3002	270047.997655	0.000180	237757.226452	32290.771024
3003	270047.997670	0.000179	237757.226466	32290.771025
3004	270047.997684	0.000178	237757.226479	32290.771027
3005	270047.997699	0.000177	237757.226493	32290.771029
3006	270047.997713	0.000176	237757.226506	32290.771031
3007	270047.997727	0.000175	237757.226520	32290.771033
3008	270047.997742	0.000174	237757.226533	32290.771034
3009	270047.997756	0.000173	237757.226546	32290.771036
3010	270047.997770	0.000172	237757.226560	32290.771038
3011	270047.997784	0.000171	237757.226573	32290.771040
3012	270047.997797	0.000170	237757.226586	32290.771042
3013	270047.997811	0.000169	237757.226599	32290.771043
3014	270047.997825	0.000168	237757.226612	32290.771045
3015	270047.997838	0.000167	237757.226625	32290.771047
3016	270047.997852	0.000166	237757.226637	32290.771049
3017	270047.997865	0.000165	237757.226650	32290.771050
3018	270047.997879	0.000164	237757.226663	32290.771052
3019	270047.997892	0.000163	237757.226675	32290.771054
3020	270047.997905	0.000162	237757.226688	32290.771055
3021	270047.997918	0.000161	237757.226700	32290.771057
3022	270047.997931	0.000160	237757.226713	32290.771059
3023	270047.997944	0.000159	237757.226725	32290.771060
3024	270047.997957	0.000158	237757.226737	32290.771062
3025	270047.997969	0.000157	237757.226749	32290.771064
3026	270047.997982	0.000155	237757.226761	32290.771065
3027	270047.997995	0.000154	237757.226773	32290.771067
3028	270047.998007	0.000153	237757.226785	32290.771068
3029	270047.998020	0.000152	237757.226797	32290.771070
3030	270047.998032	0.000151	237757.226809	32290.771072
3031	270047.998044	0.000150	237757.226821	32290.771073
